福建电信,#genre#
福建电视剧,http://27.148.240.138/PLTV/88888888/224/3221226732/index.m3u8?rrsip=27.148.240.138&zoneoffset=480&servicetype=1&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7Et7qltitkHf6NZdnAiqCODg%7EtaBSh2ikAZOgZpaWWm7p-2l89BPVTVtsRAe9bvTBI4I-94QlgeGu6Kn3ZNGPmS4rJewGgMD2bXWlEoOhQ8IOrdFzom3UHbf862JN6bdDQu0%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20190928020517%2C2470444%2C218.66.114.183%2C20190928020517%2CUmai%3ACHAN%2F2354510%40BESTV.STA.SMG%2C247044420190928020517%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHBRABDzthTEwMHkCvpm5lEgqbG5j49sLk1vb7v_SfHEg8H8U4EzGP78qIhEkg6kZdGbWie10-kpzHacGTdMcL1qzOiUCLKESreXii25bFq9F9OolC-ZZbgu_siHvbhfnmaMMMm-13vM8OWZSnRRbFOZvWawO-Xwh7gS_NYMGhuhgdBNECeWQWZA8aKxjwXz54V6eWJj8jGGYo1QAAAA
福建旅游,http://27.148.240.138/PLTV/88888888/224/3221226854/index.m3u8?rrsip=27.148.240.138&zoneoffset=480&servicetype=1&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EfE2S2fNLj2O6Pdl2MCmieA%7EtaBSh2ikAZOgZpaWWm7p-2l89BPVTVtsRAe9bvTBI4I-94QlgeGu6Kn3ZNGPmS4rJewGgMD2bXWlEoOhQ8IOrdFzom3UHbf862JN6bdDQu0%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20190928020517%2C2470444%2C218.66.114.183%2C20190928020517%2CUmai%3ACHAN%2F2354511%40BESTV.STA.SMG%2C247044420190928020517%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHBRABDzthTEwMHkCvpm5lEgqbG5j49sLk1vb7v_SfHEg8H8U4EzGP78qIhEkg6kZdGbWie10-kpzHacGTdMcL1qzOiUCLKESreXii25bFq9F9OolC-ZZbgu_siHvbhfnmaMMMm-13vM8OWZSnRRbFOZvWawO-Xwh7gS_NYMGhuhgdBNECeWQWZA8aKxjwXz54V6eWJj8jGGYo1QAAAA
福建经济,http://27.148.240.138/PLTV/88888888/224/3221226920/index.m3u8?rrsip=27.148.240.138&zoneoffset=480&servicetype=1&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EZyTEUy4Tsxo7mk_4bWzdWA%7EtaBSh2ikAZOgZpaWWm7p-2l89BPVTVtsRAe9bvTBI4I-94QlgeGu6Kn3ZNGPmS4rJewGgMD2bXWlEoOhQ8IOrdFzom3UHbf862JN6bdDQu0%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20190928020517%2C2470444%2C218.66.114.183%2C20190928020517%2CUmai%3ACHAN%2F495655%40BESTV.STA.SMG%2C247044420190928020517%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHBRABDzthTEwMHkCvpm5lEgqbG5j49sLk1vb7v_SfHEg8H8U4EzGP78qIhEkg6kZdGbWie10-kpzHacGTdMcL1qzOiUCLKESreXii25bFq9F9OolC-ZZbgu_siHvbhfnmaMMMm-13vM8OWZSnRRbFOZvWawO-Xwh7gS_NYMGhuhgdBNECeWQWZA8aKxjwXz54V6eWJj8jGGYo1QAAAA
福建少儿,http://27.148.240.138/PLTV/88888888/224/3221226738/index.m3u8?rrsip=27.148.240.138&zoneoffset=480&servicetype=1&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7ET0-MQ0YA1cU3Nso0wE-udw%7EtaBSh2ikAZOgZpaWWm7p-2l89BPVTVtsRAe9bvTBI4I-94QlgeGu6Kn3ZNGPmS4rJewGgMD2bXWlEoOhQ8IOrdFzom3UHbf862JN6bdDQu0%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20190928020517%2C2470444%2C218.66.114.183%2C20190928020517%2CUmai%3ACHAN%2F2354514%40BESTV.STA.SMG%2C247044420190928020517%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHBRABDzthTEwMHkCvpm5lEgqbG5j49sLk1vb7v_SfHEg8H8U4EzGP78qIhEkg6kZdGbWie10-kpzHacGTdMcL1qzOiUCLKESreXii25bFq9F9OolC-ZZbgu_siHvbhfnmaMMMm-13vM8OWZSnRRbFOZvWawO-Xwh7gS_NYMGhuhgdBNECeWQWZA8aKxjwXz54V6eWJj8jGGYo1QAAAA
福建体育,http://27.148.240.138/PLTV/88888888/224/3221226749/index.m3u8?rrsip=27.148.240.138&zoneoffset=480&servicetype=1&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EqcZvOHNREZ54Bn7Rf_w62w%7EtaBSh2ikAZOgZpaWWm7p-2l89BPVTVtsRAe9bvTBI4I-94QlgeGu6Kn3ZNGPmS4rJewGgMD2bXWlEoOhQ8IOrdFzom3UHbf862JN6bdDQu0%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20190928020517%2C2470444%2C218.66.114.183%2C20190928020517%2CUmai%3ACHAN%2F3097543%40BESTV.STA.SMG%2C247044420190928020517%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHBRABDzthTEwMHkCvpm5lEgqbG5j49sLk1vb7v_SfHEg8H8U4EzGP78qIhEkg6kZdGbWie10-kpzHacGTdMcL1qzOiUCLKESreXii25bFq9F9OolC-ZZbgu_siHvbhfnmaMMMm-13vM8OWZSnRRbFOZvWawO-Xwh7gS_NYMGhuhgdBNECeWQWZA8aKxjwXz54V6eWJj8jGGYo1QAAAA
教育频道,http://27.148.240.138/PLTV/88888888/224/3221226884/index.m3u8?rrsip=27.148.240.138&zoneoffset=480&servicetype=1&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EebfHIVcSZD6SN7tFck1_QQ%7EtaBSh2ikAZOgZpaWWm7p-2l89BPVTVtsRAe9bvTBI4I-94QlgeGu6Kn3ZNGPmS4rJewGgMD2bXWlEoOhQ8IOrdFzom3UHbf862JN6bdDQu0%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20190928020517%2C2470444%2C218.66.114.183%2C20190928020517%2CUmai%3ACHAN%2F3548891%40BESTV.STA.SMG%2C247044420190928020517%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHBRABDzthTEwMHkCvpm5lEgqbG5j49sLk1vb7v_SfHEg8H8U4EzGP78qIhEkg6kZdGbWie10-kpzHacGTdMcL1qzOiUCLKESreXii25bFq9F9OolC-ZZbgu_siHvbhfnmaMMMm-13vM8OWZSnRRbFOZvWawO-Xwh7gS_NYMGhuhgdBNECeWQWZA8aKxjwXz54V6eWJj8jGGYo1QAAAA


港澳台,#genre#
凤凰中文,http://223.105.252.59/PLTV/3/224/3221228527/index.m3u8
凤凰资讯,http://223.105.252.59/PLTV/3/224/3221228524/index.m3u8
凤凰香港,http://223.105.252.59/PLTV/3/224/3221228530/index.m3u8
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8$AKTV
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8$AKTV
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8%AKTV
凤凰中文,http://171.213.202.123:4022/udp/239.93.0.162:2192$四川电信
凤凰资讯,http://171.213.202.123:4022/udp/239.93.0.118:2191$四川电信
凤凰中文,http://118.113.52.250:8848/udp/239.93.0.162:2192$四川电信
凤凰资讯,http://118.113.52.250:8848/udp/239.93.0.118:2191$四川电信
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$1080P
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$1080P
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw$1080P
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$1080P
凤凰中文,http://58.250.155.2:8180/TV00000000000000000031@HHZT$58250
凤凰资讯,http://udnhls.skilldns.com:80/fhzx-cn.m3u8$576P
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$576P
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8$1080P
翡翠台,http://58.250.155.2:8180/TV00000000000000000032@HHZT
翡翠台,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$1080P
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
香港J2,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8$aktv
香港J2,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
香港J2,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2$576P
香港J2,http://zsntlqj.xicp.net:8896/bysid/82.m3u8
新澳,https://play888.00853lhc.live/live/mosixmark.flv
新澳,https://play666.macau-lhc.live/live/mosixmark.flv
新澳,https://play888.00853lhc.live/live/mosixmark.flv?t=1710336821937
老澳,https://vdm6-ali.oujinghb.com/live/2032-2.flv
老澳,https://vdm6-hw.qunleniuniu.com/live/2032-2.flv
老澳,https://vdm6-ali.hrypl168.com/live/a6.flv
老澳,https://vdm6-ali.kavimmensucat.com/live/2032-2.flv
老澳,https://vdm6-qq.nxfsl.com/live/2032-2.flv
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
台视,rtmp://f13h.mine.nu/sat/tv071
民视,rtmp://f13h.mine.nu/sat/tv051
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
东森超视,rtmp://f13h.mine.nu/sat/tv331
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
大爱,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8$576
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8$576
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
澳门Macau,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
东森新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8540/.m3u8

凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,http://ali.hlspull.yximgs.com/live/45f850bec3ba1241d38467e9d833de24.flv
凤凰资讯,http://171.213.194.196:8888/rtp/239.93.1.4:2191
凤凰资讯,http://175.3.233.173:8888/rtp/239.76.253.134:9000
凤凰资讯,http://124.230.56.162:55555/rtp/239.76.253.134:9000
凤凰资讯,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰卫视,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰卫视,http://lidahai.top:8100/udp/239.93.0.162:2192
凤凰卫视,http://171.223.215.229:4000/udp/239.93.0.162:2192
凤凰卫视,http://118.112.90.117:55555/rtp/239.93.1.9:2192
凤凰卫视,http://171.213.194.196:8888/rtp/239.93.1.9:2192
凤凰卫视,http://175.3.233.173:8888/rtp/239.76.253.135:9000
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
天良,http://60.248.91.20:8000/main
AIWAN+,http://211.72.65.236:8538/.m3u8
TVBS新闻台,http://211.72.65.236:8574/.m3u8
年代新闻,http://211.72.65.236:8539/.m3u8
东森新闻,http://211.72.65.236:8540/.m3u8
中天新闻,http://211.72.65.236:8541/.m3u8
民视新闻台,http://211.72.65.236:8542/.m3u8
三立新闻,http://211.72.65.236:8543/.m3u8
非凡商业,http://211.72.65.236:8545/.m3u8
东森财经新闻,http://211.72.65.236:8546/.m3u8
寰宇新闻台,http://211.72.65.236:8547/.m3u8
壹新闻,http://211.72.65.236:8548/.m3u8
龙华戏剧,http://211.72.65.236:8549/.m3u8
龙华日韩,http://211.72.65.236:8550/.m3u8
龙华偶像,http://211.72.65.236:8555/.m3u8
龙华电影,http://211.72.65.236:8556/.m3u8
龙华偶像,http://211.72.65.236:8555/.m3u8
龙华电影,http://211.72.65.236:8556/.m3u8
Bloomberg,http://211.72.65.236:8551/.m3u8
NHK,http://211.72.65.236:8552/.m3u8
momo综合台,http://211.72.65.236:8553/.m3u8
好莱坞电影台,http://211.72.65.236:8554/.m3u8
CINEMAX,http://211.72.65.236:8559/.m3u8
卫视合家欢,http://211.72.65.236:8561/.m3u8
博斯运动1,http://211.72.65.236:8557/.m3u8
ELEVEN1,http://211.72.65.236:8566/.m3u8
ELEVEN2,http://211.72.65.236:8567/.m3u8
中视,http://211.72.65.236:8502/.m3u8
华视,http://211.72.65.236:8503/.m3u8
民视,http://211.72.65.236:8504/.m3u8
公视,http://211.72.65.236:8505/.m3u8
人间卫视,http://211.72.65.236:8506/.m3u8
大爱,http://211.72.65.236:8507/.m3u8
好消息,http://211.72.65.236:8508/.m3u8
国家地理,http://211.72.65.236:8509/.m3u8
探索频道,http://211.72.65.236:8510/.m3u8
TLC,http://211.72.65.236:8511/.m3u8
动物星球,http://211.72.65.236:8512/.m3u8
亚洲旅游台,http://211.72.65.236:8513/.m3u8
东森幼幼,http://211.72.65.236:8515/.m3u8
龙华卡通,http://211.72.65.236:8516/.m3u8
纬来综合,http://211.72.65.236:8518/.m3u8
纬来戏剧,http://211.72.65.236:8533/.m3u8
纬来日本,http://211.72.65.236:8537/.m3u8
八大第一台,http://211.72.65.236:8519/.m3u8
八大综合台,http://211.72.65.236:8520/.m3u8
八大戏剧台,http://211.72.65.236:8531/.m3u8
三立台湾台,http://211.72.65.236:8521/.m3u8
三立都会台,http://211.72.65.236:8522/.m3u8
卫视中文台,http://211.72.65.236:8523/.m3u8
东森综合,http://211.72.65.236:8524/.m3u8
东森戏剧,http://211.72.65.236:8530/.m3u8
东森超视,http://211.72.65.236:8525/.m3u8
中天综合,http://211.72.65.236:8526/.m3u8
中天娱乐,http://211.72.65.236:8527/.m3u8
东风37,http://211.72.65.236:8528/.m3u8
年代MUCH,http://211.72.65.236:8529/.m3u8
TVBS欢乐台,http://211.72.65.236:8532/.m3u8
TVBS HD,http://211.72.65.236:8575/.m3u8
凤凰资讯,http://211.72.65.236:8576/.m3u8
凤凰中文,http://211.72.65.236:8577/.m3u8
卫视电影台,http://211.72.65.236:8578/.m3u8
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线赛马台,http://ali.hlspull.yximgs.com/live/tboxprovhxqcvfhoeqfqhdoqqqyhcvxclqhqotqyq9qssqfdqcvhthofsqqhyx18.flv
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=2&hq
华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
星河台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰中文台,mitv://135.148.104.228:19806/d897c583969747fc8a362653e01faf4f
凤凰资讯台,mitv://135.148.104.228:19806/d207c4a98e784d1299a9aa63268f21c6
凤凰中文台,mitv://135.148.104.228:19806/64e1ab2a000417167359b3ca0417008f
凤凰资讯台,mitv://135.148.104.228:19806/3f7b6ed02526445e89ce536992d04ef5
凤凰香港台,mitv://135.148.104.228:19806/51ed8623722a469f8caa15a0e12a6761
中天新闻台,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8
无线华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
星空卫视,http://nas.jumping.wang:5555/udp/239.93.0.156:2193
星空卫视频道2,http://vl15191373.imwork.net:8880/udp/239.93.1.10:2193
星空卫视频道2,http://wouu.net:9977/udp/239.93.0.156:2193

电影,#genre#
1905(国内),http://php.jdshipin.com:8880/1905.php?id=1905dy
1905(国外),http://php.jdshipin.com:8880/1905.php?id=1905dy2
金馬影院,http://pull.kktv8.com/livekktv/128600025.flv
邵氏影院代,http://159.75.85.63:35455/douyu/4246519
Toonth电影,http://api.toonamiaftermath.com:3000/movies/playlist.m3u8
4k影院画质,http://159.75.85.63:35455/douyu/9249162
漫威影片代,http://159.75.85.63:35455/douyu/6140589
霍格影片代,http://159.75.85.63:35455/douyu/8814650
大吉大利代,https://pull.kktv8.com/livekktv/128600025.flv
国产影院代,http://159.75.85.63:35455/douyu/5423
吃米滴虫代,http://159.75.85.63:35455/douyu/315457
冰冰经典代,http://159.75.85.63:35455/douyu/74374
星爷影院代,http://159.75.85.63:35455/douyu/508118
6MD特辑院,http://159.75.85.63:35455/douyu/3637778
福星高照㊣代,https://pull.kktv8.com/livekktv/99592190.flv
福星高照㊣代,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
鸿运当头㊣代,https://pull.kktv8.com/livekktv/99350550.flv
凌儿影院㊣版,http://159.75.85.63:35455/douyu/1377142
麓山迷踪㊣版,http://159.75.85.63:35455/douyu/4505431
瑶瑶恐怖㊣版,http://159.75.85.63:35455/douyu/2935323
怡寶影院㊣版,http://159.75.85.63:35455/douyu/434971
小黛兮影㊣版,http://159.75.85.63:35455/douyu/11553944
萌小鬼片?原,http://159.75.85.63:35455/douyu/3928
神乐影院?原,http://159.75.85.63:35455/douyu/122402
可乐影院?原,http://159.75.85.63:35455/douyu/20415
小宇60帧?原,http://159.75.85.63:35455/douyu/323876
恐怖惊悚?原,http://159.75.85.63:35455/douyu/96577
電影劇場?原,http://159.75.85.63:35455/douyu/7575350
國語電影?原,http://159.75.85.63:35455/douyu/2436390
豆瓣高分?原,http://159.75.85.63:35455/douyu/8770422
花卷陪看?原,http://159.75.85.63:35455/douyu/52787
漫威剧情?原,http://159.75.85.63:35455/douyu/6140589
霍格沃茨?原,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖?原,http://159.75.85.63:35455/douyu/1165374
鬼片恐怖?原,http://159.75.85.63:35455/douyu/2935323
小U鬼片?原,http://159.75.85.63:35455/douyu/96577
菜园惊险?原,http://159.75.85.63:35455/douyu/1735337
吃奶滴虫?原,http://159.75.85.63:35455/douyu/263824
变种人片?原,http://159.75.85.63:35455/douyu/9651304
喜剧电影?原,http://159.75.85.63:35455/douyu/9292492
女神电影?原,http://159.75.85.63:35455/douyu/747764
华语经典?原,http://159.75.85.63:35455/douyu/434971
避风影院?原,http://159.75.85.63:35455/douyu/9826611
星星影院?原,http://159.75.85.63:35455/douyu/315131
欧美大片?原,http://159.75.85.63:35455/douyu/2793084
贝爷MAX?原,http://159.75.85.63:35455/douyu/4332
贝爷影厅?原,http://159.75.85.63:35455/douyu/252802
译制国语?原,http://159.75.85.63:35455/douyu/2436390
绍兴影院?另,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
澳門莲花㊣版,https://p.ggiptv.com/v/macaulotustv.php
绍兴影院?另,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8

1_星爷,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342412
1_英叔,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342421
1_发哥,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342387
1_成龙,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342386
1_王晶,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11602058
1_沈腾,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11601968
1_黄渤,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352876
1_强森,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059581
1_漫威,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11602034
1_宇宙,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342428
1_怪兽,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059577
1_武侠,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342427
1_警匪,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352886
1_罪犯,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352962
1_枪战,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059579
1_海盗,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059595
1_赛车,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11279247
1_推荐,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11602041
1_救援,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059594
1_热血,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352934
1_盗墓,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059552
1_贺岁,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11601971
1_玄幻,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342414
1_谍战,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059585
1_战争,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059592
1_喜剧,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352877
1_港片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11602043
1_国产,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352973
1_周星星,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11336587
1_李连杰,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342390
1_洪金宝,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11279251
1_梁家辉,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342429
1_刘德华,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342424
1_斯坦森,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059588
1_小鬼头,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352963
1_八点档,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=880261
1_蜘蛛侠,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059599
1_贺岁片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11601986
1_功夫片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352941
1_黑帮片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11336719
1_丧尸片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059578
1_灾难片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11602075
1_谍战片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059587
1_战争片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059574
1_犯罪片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352974
1_古装片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11336590
1_高分动作,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352884
1_动作1,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11602077
1_搞笑喜剧,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342423
1_喜剧专场,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11602044
1_欢笑影院,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352894
1_不挤影院,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352897
1_国产悬疑,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342395
1_快意江湖,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342435
1_黑帮斗争,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342419
1_嫣然影厅,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11601977
1_许氏三杰,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11602033
1_经典港片,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352965
1_镖行天下,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352969
1_高能反转,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352887
1_喜乐影院,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059580
1_蘑菇影厅,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11601981
1_搞笑恐怖,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11601960
1_死神来了,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11352903
1_变形金刚,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059596
1_怪兽系列,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=21059554
许氏三杰,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11602033
许冠英,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11601972
五福星,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11282233
周星驰,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342412
成龙,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342386
成龙2,http://jxiptv.xn--9kqp7k2rd.com/svip/YY_.php?t=1354888751
周润发,http://8.138.90.107/公众号【睡眼迷离的猫】/huya.php?id=11342387
